id,anomalous_pix_perc,cloud_cover,origin_x,origin_y,acquired,strip_id\n
20181002_161342_0f15,0,0.11,313053,4163676,2018-10-02T16:13:42.72402Z,1739850
20181002_161343_0f15,0,0.12,311328,4156410,2018-10-02T16:13:43.780461Z,1739850
20181002_161344_0f15,0,0.1,309573,4149171,2018-10-02T16:13:44.836901Z,1739850
20181002_161345_0f15,0.01,0.15,307821,4141899,2018-10-02T16:13:45.893866Z,1739850
20181003_155613_0f4d,0,0,316647,4164765,2018-10-03T15:56:13.054256Z,1742137
20181003_161238_101f,0,0.01,327102,4164123,2018-10-03T16:12:38.69715Z,1742180
20181006_160908_0e2f,0,0.01,347733,4166964,2018-10-06T16:09:08.617111Z,1749149
20181007_155423_0f2b,0,0,341295,4164135,2018-10-07T15:54:23.130878Z,1752135
20181007_161224_100c,0,0,321312,4146609,2018-10-07T16:12:24.991009Z,1751547
20181008_160846_0e19,0,0,319647,4138920,2018-10-08T16:08:46.115733Z,1755229
20181009_161207_1040,0,0.02,345303,4165167,2018-10-09T16:12:07.501102Z,1756334
20181009_161330_1006,0,0.04,315297,4170486,2018-10-09T16:13:30.79168Z,1756165
20181009_161336_1006,0.01,0.2,306477,4133790,2018-10-09T16:13:36.078076Z,1756165
20181018_161331_103c,0,0,312159,4137036,2018-10-18T16:13:31.575922Z,1774554
20181021_161218_1012,0,0,347610,4163160,2018-10-21T16:12:18.074092Z,1781431
20181021_161219_1012,0,0,345900,4155825,2018-10-21T16:12:19.128961Z,1781431
20181021_161220_1012,0,0,344187,4148454,2018-10-21T16:12:20.183304Z,1781431
20181021_161345_101e,0,0,314211,4162899,2018-10-21T16:13:45.701212Z,1781591
20181022_155336_0f3d,0,0.22,316845,4150266,2018-10-22T15:53:36.506577Z,1784778
20181024_155333_0f1a,0.01,0,300831,4131843,2018-10-24T15:53:33.005139Z,1789151
20181024_161210_0f35,0,0,338730,4138293,2018-10-24T16:12:10.701068Z,1789195
20181024_161345_101f,0,0.02,312189,4165965,2018-10-24T16:13:45.727787Z,1789412
20181024_161349_101f,0,0.01,305328,4136736,2018-10-24T16:13:49.94149Z,1789412
20181027_155311_0f3c,0,0.22,317694,4134879,2018-10-27T15:53:11.131721Z,1798371
20181028_161208_1009,0,0,344595,4151181,2018-10-28T16:12:08.080955Z,1799722
20181029_155251_0f49,0,0,305958,4132656,2018-10-29T15:52:51.445474Z,1802194
20181029_160819_0e19,0,0,334512,4166451,2018-10-29T16:08:19.185728Z,1804291
20181029_160821_0e19,0,0,330984,4151430,2018-10-29T16:08:21.345282Z,1804291
20181029_161432_1039,0,0,303603,4167777,2018-10-29T16:14:32.050327Z,1802260
20181029_161433_1039,0,0,301863,4160460,2018-10-29T16:14:33.104146Z,1802260
20181029_161434_1039,0,0,300066,4153137,2018-10-29T16:14:34.158489Z,1802260
20181029_161435_1039,0,0,298302,4145841,2018-10-29T16:14:35.212308Z,1802260
20190930_150159_0f24,0,0,326847,4141179,2019-09-30T15:01:59.75111Z,2720166
20190930_163456_67_105c,0,0.05,345480,4156164,2019-09-30T16:34:56.676724Z,2715682
20190930_163459_15_105c,0,0.02,341583,4139193,2019-09-30T16:34:59.154509Z,2715682
20191002_162038_1039,0,0,345093,4140873,2019-10-02T16:20:38.810693Z,2720571
20191003_162041_1013,0.01,0.01,306393,4135950,2019-10-03T16:20:41.749822Z,2723082
20191004_150102_0f46,0,0,337620,4137612,2019-10-04T15:01:02.247995Z,2725583
20191004_161925_0f17,0,0,324993,4135383,2019-10-04T16:19:25.905263Z,2725496
20191005_150013_1_1052,0.01,0,320724,4139712,2019-10-05T15:00:13.987621Z,2728405
20191005_162048_1029,0.01,0,299403,4162470,2019-10-05T16:20:48.189794Z,2728243
20191008_162039_0f17,0,0,329847,4160130,2019-10-08T16:20:39.320818Z,2735644
20191009_160911_0e0f,0.01,0,333051,4172652,2019-10-09T16:09:11.235127Z,2739863
20191009_160912_0e0f,0.01,0,331392,4165329,2019-10-09T16:09:12.285277Z,2739863
20191012_161910_103b,0,0,332457,4148574,2019-10-12T16:19:10.849265Z,2745015
20191012_162007_103c,0,0,300099,4134507,2019-10-12T16:20:07.607626Z,2745013
20191014_163952_00_1064,0,0.02,298197,4181682,2019-10-14T16:39:52.008343Z,2750306
20191016_145803_100d,0.01,0.01,310707,4166154,2019-10-16T14:58:03.350084Z,2755997
20191016_162135_103c,0.01,0.01,343923,4164591,2019-10-16T16:21:35.267675Z,2755847
20191017_161133_0e0f,0.01,0.02,295365,4157967,2019-10-17T16:11:33.09155Z,2759844
20191017_162214_1010,0.01,0.09,324408,4174161,2019-10-17T16:22:14.678031Z,2758707
20191017_162218_1010,0,0.06,317583,4145553,2019-10-17T16:22:18.810469Z,2758707
20191017_164021_93_1063,0,0.06,340881,4138965,2019-10-17T16:40:21.933709Z,2759345
20191018_161740_1025,0,0,323415,4148826,2019-10-18T16:17:40.30115Z,2761484
20191022_145718_0f33,0.01,0,341394,4145910,2019-10-22T14:57:18.070645Z,2773749
20191023_145736_0f2a,0.01,0,330660,4152324,2019-10-23T14:57:36.33838Z,2776358
20191023_145739_0f2a,0.01,0,327114,4172211,2019-10-23T14:57:39.145942Z,2776358
20191023_162113_1044,0,0,316131,4170744,2019-10-23T16:21:13.536077Z,2775617
20191024_163622_45_1060,0,0.11,327606,4144902,2019-10-24T16:36:22.452203Z,2778592
20191024_164056_88_1067,0,0.1,332955,4139916,2019-10-24T16:40:56.882025Z,2778520
20191027_145548_0f44,0.01,0,317835,4147071,2019-10-27T14:55:48.129847Z,2786360
20191027_145549_0f44,0.01,0,315321,4160316,2019-10-27T14:55:49.992118Z,2786360
20191027_145549_1_0f44,0.01,0,316578,4153677,2019-10-27T14:55:49.060982Z,2786360
20191027_162023_1034,0,0,325353,4139046,2019-10-27T16:20:23.937849Z,2786863
20191101_161927_0f34,0,0,343800,4165473,2019-11-01T16:19:27.144061Z,2801307
20191101_162210_101b,0,0,310362,4156119,2019-11-01T16:22:10.435072Z,2801502
20191101_162213_101b,0,0,305064,4134285,2019-11-01T16:22:13.560877Z,2801502
20170923_164604_0f2b,0.01,0.01,381288,4632483,2017-09-23T16:46:04.18934Z,779467
20170926_160042_102c,0.01,0.07,377694,4648377,2017-09-26T16:00:42.146266Z,787878
20170928_160153_1006,0.01,0.01,385347,4652592,2017-09-28T16:01:53.983878Z,794328
20170928_160155_1006,0.01,0.01,383526,4645254,2017-09-28T16:01:55.043549Z,794328
20170928_160156_1006,0.01,0.01,381717,4637868,2017-09-28T16:01:56.10322Z,794328
20170928_160158_1006,0.01,0.01,378099,4623216,2017-09-28T16:01:58.222562Z,794328
20170929_160220_0f31,0,0.01,361035,4650681,2017-09-29T16:02:20.5209Z,797592
20170929_160301_0f38,0.01,0,348489,4680825,2017-09-29T16:03:01.331532Z,797514
20170929_164457_1052,0,0,373071,4652316,2017-09-29T16:44:57.790258Z,797860
20170929_164458_1052,0,0,371733,4659201,2017-09-29T16:44:58.763058Z,797860
20170929_164459_1052,0,0,370401,4666047,2017-09-29T16:44:59.735858Z,797860
20170929_164558_1053,0,0,351375,4661436,2017-09-29T16:45:58.398257Z,798785
20170929_220211_1_0c43,0.01,0.03,356064,4638801,2017-09-29T22:02:11.186072Z,797755
20170929_220212_0c43,0.01,0.23,364575,4644594,2017-09-29T22:02:12.65439Z,797755
20171002_164440_1050,0,0.17,381231,4668414,2017-10-02T16:44:40.429485Z,806376
20171005_164556_1050,0,0.03,355827,4639833,2017-10-05T16:45:56.797974Z,815390
20171008_160300_0f38,0,0,354690,4642347,2017-10-08T16:03:00.976544Z,821400
20171008_160302_0f38,0,0,352917,4635174,2017-10-08T16:03:02.01795Z,821400
20171009_164347_0f24,0,0.01,376413,4654083,2017-10-09T16:43:47.45491Z,824326
20171013_160112_1035,0,0,394488,4664358,2017-10-13T16:01:12.10431Z,834764
20171016_164230_0f37,0,0,392613,4675545,2017-10-16T16:42:30.906598Z,842313
20171017_155903_100b,0,0.01,388272,4636236,2017-10-17T15:59:03.438718Z,844541
20171017_164253_104a,0,0,377310,4669761,2017-10-17T16:42:53.451225Z,844661
20171018_164337_0f4a,0,0,359928,4636911,2017-10-18T16:43:37.314312Z,847131
20171018_164341_0f4a,0,0,354729,4664094,2017-10-18T16:43:41.196064Z,847131
20171018_164355_0f21,0,0,350610,4658646,2017-10-18T16:43:55.527816Z,847204
20171019_164243_0f37,0,0.01,383685,4633788,2017-10-19T16:42:43.277173Z,849936
20171019_164244_0f37,0,0.01,382407,4640778,2017-10-19T16:42:44.261857Z,849936
20171020_160132_1027,0,0,388059,4634094,2017-10-20T16:01:32.581972Z,852087
20171020_164306_104a,0,0.01,365313,4647459,2017-10-20T16:43:06.647601Z,851980
20171020_164310_104a,0,0,360243,4674624,2017-10-20T16:43:10.519345Z,851980
20171021_160207_101b,0,0.04,358677,4659906,2017-10-21T16:02:07.496145Z,854573
20171021_183309_0c81,0,0,363480,4623933,2017-10-21T18:33:09.684531Z,854753
20171021_183310_0c81,0,0,367305,4621104,2017-10-21T18:33:10.351858Z,854753
20171029_164013_1048,0,0.01,396651,4676337,2017-10-29T16:40:13.17193Z,873672
20181004_155038_1050,0,0,359451,4668330,2018-10-04T15:50:38.673559Z,1745172
20181004_161503_1012,0,0.01,372975,4672218,2018-10-04T16:15:03.0722Z,1744533
20181004_161506_1012,0,0.02,367707,4650276,2018-10-04T16:15:06.235754Z,1744533
20181008_154922_0f3c,0,0.09,387195,4642338,2018-10-08T15:49:22.117693Z,1754562
20181008_161713_0f4e,0,0.16,340665,4640472,2018-10-08T16:17:13.936505Z,1753880
20181009_155037_1049,0,0.05,352587,4629939,2018-10-09T15:50:37.885972Z,1756118
20181011_154830_1054,0,0.2,392859,4631628,2018-10-11T15:48:30.732164Z,1761400
20181013_161538_1040,0,0.03,364884,4653390,2018-10-13T16:15:38.807775Z,1765448
20181015_154913_1050,0,0.02,357336,4658010,2018-10-15T15:49:13.456025Z,1769381
20181015_161505_0f3f,0,0.19,383874,4664049,2018-10-15T16:15:05.225924Z,1769746
20181016_161437_1025,0,0,371142,4659558,2018-10-16T16:14:37.498738Z,1771181
20181016_161438_1025,0,0.01,369342,4652217,2018-10-16T16:14:38.556751Z,1771181
20181017_154940_104d,0,0.02,346734,4644468,2018-10-17T15:49:40.859262Z,1772447
20181017_154941_104d,0,0.03,345417,4651248,2018-10-17T15:49:41.811369Z,1772447
20181017_154942_104d,0,0.03,344136,4658028,2018-10-17T15:49:42.764Z,1772447
20181017_161538_1034,0,0.01,374361,4681173,2018-10-17T16:15:38.361949Z,1772623
20181017_161543_1034,0,0.01,365385,4644621,2018-10-17T16:15:43.650966Z,1772623
20181018_154817_0f2d,0,0.03,366447,4650414,2018-10-18T15:48:17.246722Z,1774403
20181018_161550_0f43,0,0,381228,4676184,2018-10-18T16:15:50.652751Z,1778624
20181021_154743_0f49,0,0.03,366966,4652727,2018-10-21T15:47:43.808973Z,1781378
20181021_154744_0f49,0,0.02,365673,4659444,2018-10-21T15:47:44.763701Z,1781378
20181021_161551_1042,0,0.01,363684,4635591,2018-10-21T16:15:51.241117Z,1781435
20181022_154634_1054,0,0.01,395055,4657899,2018-10-22T15:46:34.762708Z,1783924
20181022_161509_103d,0,0.12,393606,4658724,2018-10-22T16:15:09.577642Z,1783972
20181022_161511_103d,0,0.01,390099,4643961,2018-10-22T16:15:11.698387Z,1783972
20181022_161652_103c,0,0,342270,4673607,2018-10-22T16:16:52.865127Z,1783974
20181023_154749_104a,0,0.01,362898,4641534,2018-10-23T15:47:49.206685Z,1787400
20181023_154750_104a,0,0.02,361593,4648263,2018-10-23T15:47:50.163511Z,1787400
20181023_154751_104a,0,0.02,360300,4654977,2018-10-23T15:47:51.12086Z,1787400
20181023_161635_1014,0,0,347292,4674399,2018-10-23T16:16:35.562024Z,1786732
20181024_154724_101c,0,0.12,365559,4633098,2018-10-24T15:47:24.895108Z,1789149
20181024_161518_1001,0,0.13,346206,4642197,2018-10-24T16:15:18.203182Z,1789201
20181024_161606_100e,0,0.2,379449,4632435,2018-10-24T16:16:06.510201Z,1789377
20181029_154553_0f2d,0,0.03,385272,4625670,2018-10-29T15:45:53.895612Z,1802191
20181031_161156_0e2f,0,0.24,344934,4651254,2018-10-31T16:11:56.118491Z,1807500
20190923_150005_0f36,0.01,0,355122,4649034,2019-09-23T15:00:05.876649Z,2699502
20190923_150007_0f36,0.01,0,352539,4662636,2019-09-23T15:00:07.790824Z,2699502
20190923_161846_100c,0,0.01,389388,4652376,2019-09-23T16:18:46.410888Z,2698480
20190923_161849_100c,0,0.01,384417,4630671,2019-09-23T16:18:49.529353Z,2698480
20190923_162227_0f35,0,0.01,393675,4650702,2019-09-23T16:22:27.499944Z,2698488
20190924_162255_1012,0,0.09,362499,4652568,2019-09-24T16:22:55.137471Z,2701035
20190925_161522_0e3a,0,0,347910,4659393,2019-09-25T16:15:22.272593Z,2703574
20190925_161525_0e3a,0,0,342588,4638141,2019-09-25T16:15:25.384243Z,2703574
20190925_161526_0e3a,0,0.01,340797,4630908,2019-09-25T16:15:26.421284Z,2703574
20190926_162458_1035,0,0,354840,4644099,2019-09-26T16:24:58.850479Z,2706489
20190926_162459_1035,0,0,353007,4636863,2019-09-26T16:24:59.888045Z,2706489
20190930_163625_92_1062,0,0.07,377862,4654278,2019-09-30T16:36:25.923681Z,2716509
20191001_161958_1009,0.01,0.02,369930,4641030,2019-10-01T16:19:58.797776Z,2718159
20191001_163919_11_105d,0,0.07,341799,4633518,2019-10-01T16:39:19.118545Z,2718196
20191007_163725_57_106b,0,0,338088,4640748,2019-10-07T16:37:25.575101Z,2733816
20191009_145415_0f44,0.01,0,394209,4657845,2019-10-09T14:54:15.63258Z,2737220
20191009_162231_1009,0.01,0,359607,4669704,2019-10-09T16:22:31.409913Z,2736538
20191012_145339_1_0f46,0,0,368766,4620366,2019-10-12T14:53:39.946648Z,2744845
20191012_145340_0f46,0,0,367458,4626963,2019-10-12T14:53:40.884075Z,2744845
20191012_145345_0f46,0,0,360834,4660179,2019-10-12T14:53:45.570686Z,2744845
20191012_162042_0f17,0,0.01,396177,4668255,2019-10-12T16:20:42.227278Z,2744809
20191012_162439_0f31,0.01,0,343512,4641882,2019-10-12T16:24:39.073142Z,2745356
20191013_161958_1010,0,0.17,379968,4633353,2019-10-13T16:19:58.393303Z,2747404
20191013_163851_68_1058,0,0.18,339033,4626807,2019-10-13T16:38:51.689243Z,2747695
20191014_162112_1005,0.01,0,377811,4672074,2019-10-14T16:21:12.355323Z,2750247
20191014_162116_1005,0,0.01,371046,4643403,2019-10-14T16:21:16.48514Z,2750247
20191014_162630_0f4e,0,0.01,357213,4679235,2019-10-14T16:26:30.18073Z,2750270
20191014_162632_0f4e,0,0,353523,4664532,2019-10-14T16:26:32.306438Z,2750270
20191014_162635_0f4e,0,0,347841,4642470,2019-10-14T16:26:35.495Z,2750270
20191017_145236_0f33,0,0.21,367755,4672674,2019-10-17T14:52:36.369387Z,2758557
20191018_145237_0f2a,0.01,0.01,374727,4661571,2019-10-18T14:52:37.09814Z,2761661
20191018_162407_1039,0,0.02,367359,4671423,2019-10-18T16:24:07.710382Z,2761504
20191018_163526_08_106d,0,0.07,387030,4665888,2019-10-18T16:35:26.087914Z,2761974
20191024_145437_1043,0.01,0.03,350133,4628682,2019-10-24T14:54:37.639161Z,2778108
20191027_162521_1040,0,0,369792,4675497,2019-10-27T16:25:21.64759Z,2786754
20170915_165845_0f32,0,0,663105,4444275,2017-09-15T16:58:45.186421Z,757950
20170915_170036_0f36,0,0,655866,4424589,2017-09-15T17:00:36.392659Z,756983
20170916_165820_1049,0.01,0.02,679539,4445190,2017-09-16T16:58:20.233584Z,759373
20170916_165821_1049,0,0.01,677967,4451931,2017-09-16T16:58:21.197012Z,759373
20170916_165831_1048,0,0.01,677997,4451436,2017-09-16T16:58:31.701258Z,761116
20170920_165645_0f1a,0,0,689997,4436940,2017-09-20T16:56:45.772763Z,771221
20170920_165646_0f1a,0,0,688410,4443672,2017-09-20T16:56:46.739394Z,771221
20170922_165622_1020,0.01,0.04,694215,4443240,2017-09-22T16:56:22.651988Z,779177
20170923_165628_1043,0.07,0.12,701355,4423959,2017-09-23T16:56:28.43039Z,779530
20170925_165700_1054,0,0,695418,4424121,2017-09-25T16:57:00.260956Z,786168
20170925_165803_1020,0,0,672153,4449219,2017-09-25T16:58:03.84693Z,784976
20170926_160933_1005,0,0.05,701178,4434981,2017-09-26T16:09:33.96637Z,788008
20170926_165615_0f4a,0,0.24,693696,4438242,2017-09-26T16:56:15.354708Z,788514
20170929_165519_0f4b,0,0,693942,4443183,2017-09-29T16:55:19.804287Z,798068
20170930_165746_0f2e,0,0,660885,4415598,2017-09-30T16:57:46.418327Z,801107
20170930_211942_0c37,0.01,0,675480,4437249,2017-09-30T21:19:42.71613Z,800512
20171002_165716_0f4b,0,0,654657,4446003,2017-10-02T16:57:16.676117Z,807015
20171002_201714_1_0c24,0,0.01,674931,4416459,2017-10-02T20:17:14.838653Z,806151
20171008_160938_0f12,0,0,702528,4422345,2017-10-08T16:09:38.650098Z,821514
20171013_160841_0f1b,0,0.23,693354,4418061,2017-10-13T16:08:41.501705Z,834787
20171017_143840_0c46,0,0,665331,4456452,2017-10-17T14:38:40.938004Z,844435
20171019_161014_1015,0,0,665226,4445667,2017-10-19T16:10:14.989014Z,849635
20171019_161017_1015,0,0,661140,4430892,2017-10-19T16:10:17.083836Z,849635
20171019_165326_104c,0,0,696648,4424793,2017-10-19T16:53:26.608292Z,849684
20171019_165329_104c,0,0,691836,4445490,2017-10-19T16:53:29.561468Z,849684
20171020_165320_1053,0,0.03,685815,4455369,2017-10-20T16:53:20.962039Z,851999
20171021_160816_103d,0,0.11,701994,4428789,2017-10-21T16:08:16.78691Z,855055
20171025_165350_104c,0,0,670866,4417731,2017-10-25T16:53:50.655873Z,864310
20171025_165351_104c,0,0,669282,4424658,2017-10-25T16:53:51.640328Z,864310
20171025_165352_104c,0,0,667641,4431615,2017-10-25T16:53:52.624783Z,864310
20171026_165226_1052,0,0,694713,4424469,2017-10-26T16:52:26.761228Z,866762
20171026_165227_1052,0,0,693111,4431270,2017-10-26T16:52:27.729901Z,866762
20171026_165228_1052,0,0,691539,4438062,2017-10-26T16:52:28.698574Z,866762
20171026_165351_1053,0,0,665310,4419630,2017-10-26T16:53:51.115174Z,866622
20171031_165329_104c,0,0.11,657147,4426209,2017-10-31T16:53:29.263759Z,878345
20180920_160156_1052,0,0,708339,4441302,2018-09-20T16:01:56.617036Z,1711727
20180920_162027_1003,0,0,697209,4416273,2018-09-20T16:20:27.262359Z,1711804
20180920_162225_1001,0,0,679017,4442835,2018-09-20T16:22:25.231572Z,1711808
20180920_162229_1001,0,0,673155,4413435,2018-09-20T16:22:29.436886Z,1711808
20180920_162329_100e,0,0,651099,4446759,2018-09-20T16:23:29.234697Z,1711809
20180922_160253_104e,0,0,684468,4442223,2018-09-22T16:02:53.412631Z,1716478
20180927_160307_1_0f40,0,0.01,665877,4429194,2018-09-27T16:03:07.038344Z,1727913
20180927_162139_0e2f,0,0,653217,4443819,2018-09-27T16:21:39.09747Z,1727983
20180928_160158_1051,0,0.01,686394,4418949,2018-09-28T16:01:58.603295Z,1731154
20180928_160200_1051,0,0.01,683277,4432269,2018-09-28T16:02:00.500693Z,1731154
20180928_162126_1010,0,0.17,693558,4432971,2018-09-28T16:21:26.286115Z,1730293
20180930_160251_1_0f46,0,0.25,665391,4423884,2018-09-30T16:02:51.952332Z,1734906
20180930_162242_102e,0,0.09,679956,4448487,2018-09-30T16:22:42.253724Z,1734975
20181001_160129_1052,0,0.07,685860,4422036,2018-10-01T16:01:29.65457Z,1738112
20181004_162255_1038,0.01,0.24,675840,4440096,2018-10-04T16:22:55.451143Z,1744544
20181008_162319_1011,0,0,668979,4454286,2018-10-08T16:23:19.94642Z,1753889
20181008_162322_1011,0,0,666090,4439535,2018-10-08T16:23:22.057203Z,1753889
20181011_162220_1003,0,0.13,673287,4431519,2018-10-11T16:22:20.095375Z,1761097
20181016_155848_0f44,0.01,0,703155,4424679,2018-10-16T15:58:48.304151Z,1771047
20181017_162330_1013,0,0,668778,4441278,2018-10-17T16:23:30.936251Z,1772633
20181017_162334_1013,0,0,664494,4419318,2018-10-17T16:23:34.112911Z,1772633
20181020_155915_1051,0,0,676902,4414068,2018-10-20T15:59:15.442499Z,1779408
20181020_162248_1024,0,0,666345,4418277,2018-10-20T16:22:48.986193Z,1778946
20181021_162210_1044,0,0,700383,4438302,2018-10-21T16:22:10.0019Z,1781443
20181021_162342_102e,0,0,672384,4448826,2018-10-21T16:23:42.431237Z,1781445
20181022_155943_0f46,0,0,664335,4418586,2018-10-22T15:59:43.828775Z,1783926
20181022_155947_0f46,0,0,658041,4445424,2018-10-22T15:59:47.653456Z,1783926
20181022_162142_103b,0,0.01,705198,4423122,2018-10-22T16:21:42.036426Z,1784136
20181022_162411_0f17,0,0,668157,4421055,2018-10-22T16:24:11.533328Z,1784407
20181023_162257_1032,0,0,679119,4441782,2018-10-23T16:22:57.444974Z,1786739
20181027_162148_1014,0,0.15,700659,4413819,2018-10-27T16:21:48.698559Z,1797331
20181028_162124_1029,0,0.02,687309,4415859,2018-10-28T16:21:24.799769Z,1800116
20181029_162207_101e,0,0.01,703245,4418502,2018-10-29T16:22:07.275013Z,1802428
20181029_162338_1011,0,0.01,673794,4445229,2018-10-29T16:23:38.424133Z,1802271
20181031_162513_0f12,0,0.05,651717,4442055,2018-10-31T16:25:13.460292Z,1807508
20180919_160314_0f46,0,0,687378,4446678,2018-09-19T16:03:14.99831Z,1709871
20180919_160315_0f46,0,0,685806,4453332,2018-09-19T16:03:15.946223Z,1709871
20180920_162225_1001,0,0,679017,4442835,2018-09-20T16:22:25.231572Z,1711808
20180924_162307_0f35,0,0.15,653511,4447644,2018-09-24T16:23:07.870411Z,1721188
20180927_162149_0f51,0,0.01,695595,4423239,2018-09-27T16:21:49.058448Z,1728321
20180927_162150_0f51,0,0.01,694182,4415880,2018-09-27T16:21:50.112791Z,1728321
20180927_162339_0f31,0,0,664731,4437606,2018-09-27T16:23:39.618923Z,1727984
20180930_160254_0f46,0,0.11,660813,4443807,2018-09-30T16:02:54.789779Z,1734906
20181001_160131_1052,0,0.14,682641,4435296,2018-10-01T16:01:31.551444Z,1738112
20181003_160220_104e,0.01,0.03,666435,4416468,2018-10-03T16:02:20.114975Z,1742138
20181003_160222_1_104e,0,0.04,661875,4436418,2018-10-03T16:02:22.955568Z,1742138
20181004_162254_1038,0.01,0.23,677340,4447500,2018-10-04T16:22:54.395226Z,1744544
20181004_162255_1038,0.01,0.24,675840,4440096,2018-10-04T16:22:55.451143Z,1744544
20181008_155944_0f33,0,0,705474,4435086,2018-10-08T15:59:44.281596Z,1753823
20181008_162319_1011,0,0,668979,4454286,2018-10-08T16:23:19.94642Z,1753889
20181011_162135_101f,0,0.05,697848,4423887,2018-10-11T16:21:35.890239Z,1760747
20181011_162508_100e,0,0.16,652977,4435275,2018-10-11T16:25:08.749881Z,1760751
20181011_162509_100e,0,0.22,651459,4427826,2018-10-11T16:25:09.810516Z,1760751
